bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000465,VEND-00080,V93709,2025-12-22,2026-02-20,,914.93,914.93,0.0,paid,sjohnson
BILL-2025000466,VEND-00006,V64282,2025-02-24,2025-04-10,PO-981589,239.86,239.86,0.0,paid,rwhite
BILL-2025000467,VEND-00012,V54321,2025-02-04,2025-03-21,PO-139012,627.98,627.98,0.0,paid,sjohnson
BILL-2025000468,VEND-00013,V13895,2025-03-16,2025-04-15,PO-856670,433.4,433.4,0.0,paid,rwhite
BILL-2025000469,VEND-00066,V26373,2025-02-05,2025-04-06,PO-848547,1564.02,578.56,985.46,open,sjohnson
BILL-2025000470,VEND-00075,V73946,2025-09-30,2025-11-14,PO-193924,690.85,179.07,511.78,open,sjohnson
BILL-2025000471,VEND-00122,V74768,2025-05-19,2025-06-18,,1189.96,866.97,322.99,open,rwhite
BILL-2025000472,VEND-00094,V63889,2025-12-06,2026-02-04,PO-474447,396.26,373.51,22.75,open,rwhite
BILL-2025000473,VEND-00093,V56539,2025-12-21,2026-02-04,PO-534153,519.74,519.74,0.0,paid,kpatel
BILL-2025000474,VEND-00137,V69413,2025-01-23,2025-02-22,PO-538810,2115.22,2115.22,0.0,paid,rwhite
BILL-2025000475,VEND-00017,V56217,2025-07-10,2025-08-09,,1653.93,1653.93,0.0,paid,rwhite
BILL-2025000476,VEND-00127,V38036,2025-03-24,2025-05-08,PO-955329,312.02,312.02,0.0,paid,kpatel
BILL-2025000477,VEND-00115,V45328,2025-06-06,2025-07-06,PO-343490,435.3,435.3,0.0,paid,mlopez
BILL-2025000478,VEND-00048,V79918,2025-02-22,2025-04-23,,349.48,349.48,0.0,paid,sjohnson
BILL-2025000479,VEND-00061,V45168,2025-11-22,2026-01-06,PO-278117,2836.58,2836.58,0.0,paid,sjohnson
BILL-2025000480,VEND-00023,V16423,2025-02-26,2025-04-12,PO-184411,9113.48,9113.48,0.0,paid,kpatel
BILL-2025000481,VEND-00039,V97475,2025-03-13,2025-04-27,PO-715890,1049.76,1049.76,0.0,paid,rwhite
BILL-2025000482,VEND-00054,V83985,2025-12-28,2026-01-27,PO-889581,833.75,833.75,0.0,paid,sjohnson
BILL-2025000483,VEND-00067,V82738,2025-05-10,2025-06-09,PO-350839,1228.82,1228.82,0.0,paid,rwhite
BILL-2025000484,VEND-00002,V75878,2025-06-29,2025-08-13,PO-565455,391.54,391.54,0.0,paid,mlopez
BILL-2025000485,VEND-00117,V11504,2025-12-29,2026-01-28,PO-106037,1238.02,1238.02,0.0,paid,mlopez
BILL-2025000486,VEND-00036,V95624,2025-08-29,2025-10-13,PO-289428,2112.72,2112.72,0.0,paid,kpatel
BILL-2025000487,VEND-00141,V90837,2025-01-09,2025-02-23,PO-608970,405.95,405.95,0.0,paid,mlopez
BILL-2025000488,VEND-00111,V85421,2025-11-16,2025-12-31,PO-326644,626.13,626.13,0.0,paid,sjohnson
BILL-2025000489,VEND-00107,V85371,2025-01-25,2025-02-24,,1073.95,1073.95,0.0,paid,sjohnson
BILL-2025000490,VEND-00109,V10515,2025-02-13,2025-04-14,PO-165243,985.91,985.91,0.0,paid,mlopez
BILL-2025000491,VEND-00006,V22504,2025-10-26,2025-11-25,PO-229489,2133.46,2133.46,0.0,paid,sjohnson
BILL-2025000492,VEND-00095,V35317,2025-03-17,2025-05-16,PO-706542,886.25,886.25,0.0,paid,rwhite
BILL-2025000493,VEND-00140,V28154,2025-10-07,2025-11-21,PO-348347,577.71,577.71,0.0,paid,sjohnson
BILL-2025000494,VEND-00049,V92388,2025-11-09,2026-01-08,PO-646879,381.86,381.86,0.0,paid,kpatel
BILL-2025000495,VEND-00036,V25933,2025-09-25,2025-11-24,PO-962461,857.88,857.88,0.0,paid,rwhite
BILL-2025000496,VEND-00076,V21148,2025-07-03,2025-08-17,PO-821788,2694.62,2694.62,0.0,paid,mlopez
BILL-2025000497,VEND-00130,V40035,2025-12-22,2026-02-05,PO-235201,182.71,166.17,16.54,open,mlopez
BILL-2025000498,VEND-00073,V64651,2025-11-22,2026-01-06,PO-755417,687.4,687.4,0.0,paid,sjohnson
BILL-2025000499,VEND-00020,V22216,2025-09-26,2025-11-25,PO-273519,556.66,556.66,0.0,paid,kpatel
BILL-2025000500,VEND-00090,V85513,2025-01-31,2025-03-17,PO-422979,636.03,577.33,58.7,open,rwhite
BILL-2025000501,VEND-00145,V59948,2025-06-23,2025-08-22,PO-867917,556.74,556.74,0.0,paid,sjohnson
BILL-2025000502,VEND-00101,V38902,2025-08-18,2025-10-17,PO-118192,154.33,154.33,0.0,paid,sjohnson
BILL-2025000503,VEND-00031,V98915,2025-06-26,2025-08-25,PO-433120,784.44,166.28,618.16,open,sjohnson
BILL-2025000504,VEND-00040,V98495,2025-09-24,2025-11-08,PO-749048,645.91,645.91,0.0,paid,mlopez
BILL-2025000505,VEND-00039,V42382,2025-12-29,2026-01-28,,408.55,408.55,0.0,paid,rwhite
BILL-2025000506,VEND-00111,V19852,2025-08-20,2025-09-19,PO-438729,432.6,432.6,0.0,paid,mlopez
BILL-2025000507,VEND-00009,V85038,2025-10-15,2025-11-14,PO-809794,1094.42,396.91,697.51,open,mlopez
BILL-2025000508,VEND-00128,V10264,2025-08-08,2025-09-07,,2508.86,1940.84,568.02,open,rwhite
BILL-2025000509,VEND-00117,V96451,2025-03-25,2025-05-09,PO-488406,1702.12,1702.12,0.0,paid,sjohnson
BILL-2025000510,VEND-00058,V98655,2025-08-07,2025-10-06,,3090.4,3090.4,0.0,paid,kpatel
BILL-2025000511,VEND-00028,V70719,2025-04-25,2025-06-24,PO-876664,5875.36,5875.36,0.0,paid,kpatel
BILL-2025000512,VEND-00079,V33918,2025-04-03,2025-06-02,PO-278327,980.13,980.13,0.0,paid,rwhite
BILL-2025000513,VEND-00033,V62652,2025-09-30,2025-11-14,PO-886415,251.43,251.43,0.0,paid,sjohnson
BILL-2025000514,VEND-00080,V18765,2025-11-26,2026-01-10,PO-108320,1076.06,99.28,976.78,open,kpatel
BILL-2025000515,VEND-00011,V58979,2025-07-03,2025-08-02,PO-355648,156.87,97.36,59.51,open,mlopez
BILL-2025000516,VEND-00021,V91014,2025-06-28,2025-07-28,PO-670923,162.98,162.98,0.0,paid,mlopez
BILL-2025000517,VEND-00075,V10200,2025-06-13,2025-07-28,PO-352641,866.52,866.52,0.0,paid,rwhite
BILL-2025000518,VEND-00041,V65329,2025-04-07,2025-06-06,PO-526050,4573.96,4573.96,0.0,paid,sjohnson
BILL-2025000519,VEND-00069,V95343,2025-08-30,2025-10-29,PO-776314,939.14,171.54,767.6,open,kpatel
BILL-2025000520,VEND-00021,V72040,2025-04-04,2025-05-19,PO-989150,423.01,222.29,200.72,open,sjohnson
BILL-2025000521,VEND-00002,V53897,2025-01-10,2025-03-11,PO-219586,1316.05,433.53,882.52,open,sjohnson
BILL-2025000522,VEND-00122,V86200,2025-04-27,2025-06-26,PO-974889,643.07,643.07,0.0,paid,rwhite
BILL-2025000523,VEND-00044,V65974,2025-01-15,2025-03-16,PO-471097,397.41,397.41,0.0,paid,sjohnson
BILL-2025000524,VEND-00150,V40011,2025-01-30,2025-03-16,PO-605959,792.75,792.75,0.0,paid,rwhite
BILL-2025000525,VEND-00019,V71333,2025-10-08,2025-11-07,PO-213767,247.1,247.1,0.0,paid,sjohnson
BILL-2025000526,VEND-00006,V51175,2025-06-19,2025-07-19,PO-580250,162.15,116.28,45.87,open,kpatel
BILL-2025000527,VEND-00124,V71477,2025-06-01,2025-07-16,PO-633317,2127.67,2127.67,0.0,paid,sjohnson
BILL-2025000528,VEND-00009,V97768,2025-12-18,2026-01-17,,2690.86,1312.87,1377.99,open,sjohnson
BILL-2025000529,VEND-00016,V79991,2025-12-09,2026-01-08,PO-440906,1474.23,1474.23,0.0,paid,rwhite
BILL-2025000530,VEND-00026,V87371,2025-05-18,2025-07-02,PO-210823,1876.85,1613.12,263.73,open,sjohnson
BILL-2025000531,VEND-00048,V86890,2025-12-28,2026-02-26,PO-362451,434.39,188.0,246.39,open,mlopez
BILL-2025000532,VEND-00032,V19559,2025-01-08,2025-02-07,,1614.24,1614.24,0.0,paid,kpatel
BILL-2025000533,VEND-00023,V16337,2025-04-16,2025-06-15,PO-621358,188.96,99.29,89.67,open,sjohnson
BILL-2025000534,VEND-00094,V69164,2025-08-11,2025-10-10,PO-211311,5231.23,5231.23,0.0,paid,mlopez
BILL-2025000535,VEND-00072,V68182,2025-08-07,2025-10-06,PO-786508,820.86,820.86,0.0,paid,mlopez
BILL-2025000536,VEND-00002,V97197,2025-11-12,2026-01-11,,471.72,471.72,0.0,paid,sjohnson
BILL-2025000537,VEND-00071,V81510,2025-03-07,2025-04-06,PO-732529,151.52,115.85,35.67,open,kpatel
BILL-2025000538,VEND-00127,V52791,2025-12-29,2026-02-27,PO-779628,387.4,387.4,0.0,paid,sjohnson
BILL-2025000539,VEND-00058,V92844,2025-03-10,2025-05-09,PO-488051,946.22,10.63,935.59,open,sjohnson
BILL-2025000540,VEND-00048,V87584,2025-01-02,2025-02-01,PO-287784,502.3,502.3,0.0,paid,rwhite
BILL-2025000541,VEND-00127,V75674,2025-07-20,2025-08-19,PO-737389,289.31,15.4,273.91,open,rwhite
BILL-2025000542,VEND-00015,V19489,2025-06-25,2025-07-25,PO-996508,617.33,617.33,0.0,paid,sjohnson
BILL-2025000543,VEND-00095,V93056,2025-09-22,2025-11-21,,36.26,0.44,35.82,open,sjohnson
BILL-2025000544,VEND-00086,V92466,2025-10-10,2025-11-09,PO-296095,2299.95,2299.95,0.0,paid,mlopez
BILL-2025000545,VEND-00122,V68960,2025-03-12,2025-05-11,PO-356595,320.75,320.75,0.0,paid,mlopez
BILL-2025000546,VEND-00027,V63743,2025-06-02,2025-07-02,PO-972297,489.59,489.59,0.0,paid,mlopez
BILL-2025000547,VEND-00083,V60796,2025-02-10,2025-04-11,PO-213467,1200.59,1200.59,0.0,paid,kpatel
BILL-2025000548,VEND-00130,V73172,2025-12-18,2026-02-16,PO-712623,544.44,544.44,0.0,paid,mlopez
BILL-2025000549,VEND-00016,V51902,2025-04-27,2025-06-26,PO-163622,76.31,70.23,6.08,open,mlopez
BILL-2025000550,VEND-00129,V48107,2025-08-12,2025-10-11,,703.34,703.34,0.0,paid,sjohnson
BILL-2025000551,VEND-00040,V62402,2025-03-10,2025-05-09,,197.16,127.29,69.87,open,rwhite
BILL-2025000552,VEND-00011,V27100,2025-12-08,2026-01-22,PO-185148,7485.68,7485.68,0.0,paid,mlopez
BILL-2025000553,VEND-00129,V22891,2025-06-13,2025-08-12,PO-197395,2711.09,2711.09,0.0,paid,mlopez
BILL-2025000554,VEND-00044,V91571,2025-03-18,2025-05-17,PO-970977,204.77,204.77,0.0,paid,kpatel
BILL-2025000555,VEND-00027,V74027,2025-01-04,2025-02-03,PO-867670,247.33,247.33,0.0,paid,rwhite
BILL-2025000556,VEND-00091,V94217,2025-09-11,2025-11-10,PO-524789,229.34,229.34,0.0,paid,mlopez
BILL-2025000557,VEND-00047,V69475,2025-02-12,2025-03-29,PO-469064,270.05,8.1,261.95,open,mlopez
BILL-2025000558,VEND-00143,V69639,2025-08-27,2025-10-11,PO-369162,1507.92,419.12,1088.8,open,mlopez
BILL-2025000559,VEND-00127,V67813,2025-10-21,2025-12-05,,1237.7,1018.69,219.01,open,sjohnson
BILL-2025000560,VEND-00119,V33693,2025-08-24,2025-09-23,,548.2,548.2,0.0,paid,rwhite
BILL-2025000561,VEND-00106,V59835,2025-12-20,2026-02-18,PO-235592,1041.06,1041.06,0.0,paid,kpatel
BILL-2025000562,VEND-00123,V76041,2025-11-15,2025-12-30,PO-708070,1060.85,1060.85,0.0,paid,rwhite
BILL-2025000563,VEND-00108,V61918,2025-11-14,2025-12-14,PO-510663,1616.31,1616.31,0.0,paid,mlopez
BILL-2025000564,VEND-00053,V62897,2025-07-17,2025-09-15,PO-633935,314.94,314.94,0.0,paid,rwhite
BILL-2025000565,VEND-00145,V51668,2025-06-01,2025-07-01,PO-543798,2598.91,2598.91,0.0,paid,rwhite
BILL-2025000566,VEND-00072,V16073,2025-12-17,2026-02-15,PO-801569,1458.11,1458.11,0.0,paid,mlopez
BILL-2025000567,VEND-00023,V45331,2025-02-04,2025-03-06,PO-173723,146.82,146.82,0.0,paid,sjohnson
BILL-2025000568,VEND-00092,V11100,2025-12-27,2026-02-10,,1824.68,1824.68,0.0,paid,rwhite
BILL-2025000569,VEND-00061,V88749,2025-11-21,2026-01-05,PO-626487,330.33,330.33,0.0,paid,mlopez
BILL-2025000570,VEND-00093,V38415,2025-11-11,2025-12-26,PO-731728,1175.63,1175.63,0.0,paid,kpatel
BILL-2025000571,VEND-00024,V24550,2025-08-11,2025-09-25,PO-896168,2150.54,441.36,1709.18,open,rwhite
BILL-2025000572,VEND-00058,V27112,2025-08-15,2025-09-29,PO-971947,166.62,166.62,0.0,paid,sjohnson
BILL-2025000573,VEND-00078,V63981,2025-06-25,2025-08-24,PO-510060,461.61,461.61,0.0,paid,sjohnson
BILL-2025000574,VEND-00138,V52374,2025-04-16,2025-05-31,PO-420981,910.23,910.23,0.0,paid,sjohnson
BILL-2025000575,VEND-00083,V77268,2025-09-05,2025-10-05,PO-961913,12598.79,12598.79,0.0,paid,mlopez
BILL-2025000576,VEND-00136,V42067,2025-07-08,2025-09-06,PO-671078,355.66,355.66,0.0,paid,kpatel
BILL-2025000577,VEND-00113,V57453,2025-02-26,2025-04-27,PO-891577,4693.29,4693.29,0.0,paid,kpatel
BILL-2025000578,VEND-00040,V97738,2025-02-10,2025-03-27,PO-280795,384.49,371.7,12.79,open,rwhite
BILL-2025000579,VEND-00014,V98137,2025-05-10,2025-06-24,PO-537964,4149.25,72.66,4076.59,open,mlopez
BILL-2025000580,VEND-00017,V65004,2025-07-23,2025-09-06,PO-635899,1254.99,1254.99,0.0,paid,kpatel
BILL-2025000581,VEND-00112,V21261,2025-06-21,2025-08-05,,376.69,100.6,276.09,open,sjohnson
BILL-2025000582,VEND-00002,V99320,2025-10-28,2025-11-27,PO-654823,347.92,25.66,322.26,open,sjohnson
BILL-2025000583,VEND-00066,V64472,2025-06-11,2025-08-10,,1533.96,1533.96,0.0,paid,rwhite
BILL-2025000584,VEND-00014,V30777,2025-08-04,2025-09-03,PO-937288,4899.45,4899.45,0.0,paid,rwhite
BILL-2025000585,VEND-00010,V91010,2025-11-19,2026-01-03,PO-962082,166.0,166.0,0.0,paid,mlopez
BILL-2025000586,VEND-00134,V37244,2025-09-11,2025-11-10,PO-380781,2243.54,2243.54,0.0,paid,kpatel
BILL-2025000587,VEND-00042,V10515,2025-05-24,2025-07-08,PO-484888,56.78,56.78,0.0,paid,kpatel
BILL-2025000588,VEND-00127,V84764,2025-08-28,2025-10-27,PO-197256,455.42,453.99,1.43,open,sjohnson
BILL-2025000589,VEND-00110,V11973,2025-06-22,2025-07-22,PO-976251,7137.43,7137.43,0.0,paid,kpatel
BILL-2025000590,VEND-00111,V56580,2025-01-16,2025-03-17,PO-112086,338.91,338.91,0.0,paid,kpatel
BILL-2025000591,VEND-00069,V58675,2025-10-03,2025-12-02,PO-127162,540.71,193.24,347.47,open,sjohnson
BILL-2025000592,VEND-00060,V74676,2025-10-25,2025-11-24,,533.46,533.46,0.0,paid,kpatel
BILL-2025000593,VEND-00132,V67725,2025-01-03,2025-02-02,PO-734642,341.53,341.53,0.0,paid,rwhite
BILL-2025000594,VEND-00007,V86737,2025-08-06,2025-10-05,PO-237336,180.2,17.31,162.89,open,mlopez
BILL-2025000595,VEND-00014,V89246,2025-02-21,2025-03-23,,733.93,85.09,648.84,open,sjohnson
BILL-2025000596,VEND-00127,V37645,2025-07-02,2025-08-31,PO-929812,436.5,436.5,0.0,paid,mlopez
BILL-2025000597,VEND-00098,V78456,2025-10-24,2025-12-23,PO-779637,1817.69,676.51,1141.18,open,rwhite
BILL-2025000598,VEND-00101,V63871,2025-04-20,2025-06-04,,365.69,162.76,202.93,open,mlopez
BILL-2025000599,VEND-00118,V72161,2025-04-09,2025-06-08,PO-126598,1336.38,1336.38,0.0,paid,mlopez
BILL-2025000600,VEND-00086,V12462,2025-06-14,2025-07-29,PO-348366,1520.41,1520.41,0.0,paid,kpatel
BILL-2025000601,VEND-00003,V13601,2025-12-12,2026-01-26,PO-870714,4829.63,4829.63,0.0,paid,sjohnson
BILL-2025000602,VEND-00109,V48149,2025-09-13,2025-11-12,PO-566155,1218.01,337.93,880.08,open,sjohnson
BILL-2025000603,VEND-00015,V80628,2025-09-09,2025-10-09,PO-155403,315.1,315.1,0.0,paid,mlopez
BILL-2025000604,VEND-00077,V70481,2025-10-14,2025-11-28,PO-193533,753.41,753.41,0.0,paid,sjohnson
BILL-2025000605,VEND-00032,V22038,2025-04-06,2025-06-05,PO-966126,559.91,559.91,0.0,paid,mlopez
BILL-2025000606,VEND-00118,V84693,2025-07-27,2025-09-25,,1987.21,110.62,1876.59,open,kpatel
BILL-2025000607,VEND-00139,V35421,2025-02-13,2025-04-14,PO-511024,987.5,987.5,0.0,paid,sjohnson
BILL-2025000608,VEND-00041,V73365,2025-08-31,2025-10-15,PO-698849,1015.26,93.27,921.99,open,sjohnson
BILL-2025000609,VEND-00126,V70980,2025-10-28,2025-11-27,PO-775625,609.62,533.85,75.77,open,kpatel
BILL-2025000610,VEND-00065,V46551,2025-02-26,2025-03-28,PO-347573,4381.47,4358.18,23.29,open,mlopez
BILL-2025000611,VEND-00057,V69859,2025-09-09,2025-10-24,PO-253232,1343.52,1343.52,0.0,paid,rwhite
BILL-2025000612,VEND-00014,V88891,2025-04-02,2025-05-02,PO-481780,1878.64,1878.64,0.0,paid,sjohnson
BILL-2025000613,VEND-00013,V45193,2025-07-24,2025-08-23,PO-967613,695.66,695.66,0.0,paid,sjohnson
BILL-2025000614,VEND-00083,V27275,2025-10-03,2025-11-02,PO-959431,6719.55,6719.55,0.0,paid,sjohnson
BILL-2025000615,VEND-00087,V75989,2025-01-07,2025-02-06,PO-898431,66.37,66.37,0.0,paid,sjohnson
BILL-2025000616,VEND-00123,V53265,2025-07-27,2025-09-25,PO-457803,208.45,1.34,207.11,open,rwhite
BILL-2025000617,VEND-00033,V33333,2025-11-25,2026-01-09,PO-612425,2478.76,2478.76,0.0,paid,sjohnson
BILL-2025000618,VEND-00058,V13247,2025-06-11,2025-07-11,PO-668479,657.34,48.02,609.32,open,kpatel
BILL-2025000619,VEND-00150,V92328,2025-05-27,2025-07-26,PO-219709,289.65,289.65,0.0,paid,kpatel
BILL-2025000620,VEND-00056,V56504,2025-08-25,2025-10-24,,729.5,116.08,613.42,open,kpatel
BILL-2025000621,VEND-00063,V86767,2025-12-19,2026-02-02,PO-892327,3379.73,3379.73,0.0,paid,sjohnson
BILL-2025000622,VEND-00012,V79348,2025-12-29,2026-01-28,,593.43,593.43,0.0,paid,sjohnson
BILL-2025000623,VEND-00013,V16562,2025-09-11,2025-11-10,PO-495740,321.87,321.87,0.0,paid,sjohnson
BILL-2025000624,VEND-00075,V19783,2025-01-23,2025-02-22,PO-749915,2713.67,2713.67,0.0,paid,rwhite
BILL-2025000625,VEND-00054,V38007,2025-01-22,2025-02-21,PO-273437,704.34,137.17,567.17,open,mlopez
BILL-2025000626,VEND-00051,V15525,2025-07-12,2025-09-10,PO-322560,2361.73,2361.73,0.0,paid,sjohnson
BILL-2025000627,VEND-00059,V53276,2025-03-01,2025-04-15,PO-549763,797.82,76.41,721.41,open,sjohnson
BILL-2025000628,VEND-00087,V74264,2025-03-12,2025-04-11,PO-150072,835.6,243.79,591.81,open,rwhite
BILL-2025000629,VEND-00028,V74988,2025-06-10,2025-07-25,PO-617284,731.95,731.95,0.0,paid,sjohnson
BILL-2025000630,VEND-00090,V72733,2025-09-18,2025-11-02,PO-512913,296.47,8.83,287.64,open,kpatel
BILL-2025000631,VEND-00141,V53732,2025-03-27,2025-05-11,PO-597215,164.13,114.37,49.76,open,kpatel
BILL-2025000632,VEND-00086,V62077,2025-03-06,2025-04-20,,611.82,82.82,529.0,open,mlopez
BILL-2025000633,VEND-00018,V19796,2025-03-26,2025-04-25,,254.89,254.89,0.0,paid,kpatel
BILL-2025000634,VEND-00056,V36780,2025-06-19,2025-07-19,PO-141515,4645.27,4645.27,0.0,paid,sjohnson
BILL-2025000635,VEND-00123,V67388,2025-07-18,2025-09-01,,1266.92,775.09,491.83,open,sjohnson
BILL-2025000636,VEND-00070,V51745,2025-07-10,2025-08-09,,1097.92,1097.92,0.0,paid,kpatel
BILL-2025000637,VEND-00011,V73921,2025-08-19,2025-09-18,PO-105377,660.59,660.59,0.0,paid,kpatel
BILL-2025000638,VEND-00014,V33472,2025-09-21,2025-11-05,PO-448110,976.18,976.18,0.0,paid,rwhite
BILL-2025000639,VEND-00120,V33879,2025-11-13,2025-12-13,PO-234326,350.62,350.62,0.0,paid,mlopez
BILL-2025000640,VEND-00019,V81889,2025-01-23,2025-03-24,,326.67,326.67,0.0,paid,kpatel
BILL-2025000641,VEND-00146,V22484,2025-05-29,2025-06-28,PO-839730,710.58,710.58,0.0,paid,sjohnson
BILL-2025000642,VEND-00080,V20026,2025-03-08,2025-04-22,PO-290583,765.26,328.61,436.65,open,rwhite
BILL-2025000643,VEND-00071,V68352,2025-12-24,2026-02-07,PO-370752,694.86,694.86,0.0,paid,sjohnson
BILL-2025000644,VEND-00036,V54945,2025-05-22,2025-07-06,PO-728422,1381.15,1381.15,0.0,paid,kpatel
BILL-2025000645,VEND-00136,V67488,2025-04-23,2025-06-07,PO-312762,3505.3,1619.98,1885.32,open,sjohnson
BILL-2025000646,VEND-00062,V83509,2025-06-12,2025-08-11,PO-209296,2783.89,2783.89,0.0,paid,sjohnson
BILL-2025000647,VEND-00120,V83046,2025-01-26,2025-02-25,PO-980480,2385.4,2385.4,0.0,paid,kpatel
BILL-2025000648,VEND-00147,V55703,2025-07-30,2025-09-28,PO-311710,740.31,279.58,460.73,open,kpatel
BILL-2025000649,VEND-00101,V32435,2025-05-11,2025-07-10,PO-416540,5573.98,211.07,5362.91,open,rwhite
BILL-2025000650,VEND-00097,V72134,2025-11-26,2026-01-10,PO-705084,1821.51,1821.51,0.0,paid,rwhite
BILL-2025000651,VEND-00001,V11417,2025-08-19,2025-10-18,PO-972472,5421.81,5421.81,0.0,paid,kpatel
BILL-2025000652,VEND-00060,V70729,2025-12-11,2026-02-09,PO-563623,558.47,199.77,358.7,open,rwhite
BILL-2025000653,VEND-00100,V98178,2025-05-21,2025-06-20,PO-757102,179.58,103.77,75.81,open,sjohnson
BILL-2025000654,VEND-00012,V10569,2025-05-08,2025-06-07,PO-524327,274.33,178.55,95.78,open,rwhite
BILL-2025000655,VEND-00011,V83155,2025-03-30,2025-05-14,PO-459827,720.83,720.83,0.0,paid,kpatel
BILL-2025000656,VEND-00071,V69361,2025-12-27,2026-02-10,PO-585534,657.88,657.88,0.0,paid,mlopez
BILL-2025000657,VEND-00082,V68968,2025-12-03,2026-01-02,PO-716176,737.51,737.51,0.0,paid,mlopez
BILL-2025000658,VEND-00115,V95314,2025-10-16,2025-11-30,PO-690276,227.81,194.36,33.45,open,mlopez
BILL-2025000659,VEND-00013,V46155,2025-02-26,2025-04-27,PO-919908,1256.87,1256.87,0.0,paid,rwhite
BILL-2025000660,VEND-00049,V80316,2025-06-02,2025-08-01,,296.2,296.2,0.0,paid,rwhite
BILL-2025000661,VEND-00098,V56843,2025-11-28,2026-01-12,,681.37,681.37,0.0,paid,rwhite
BILL-2025000662,VEND-00037,V16395,2025-01-04,2025-03-05,,2245.13,2245.13,0.0,paid,rwhite
BILL-2025000663,VEND-00092,V82860,2025-09-08,2025-10-08,PO-623978,756.45,756.45,0.0,paid,mlopez
BILL-2025000664,VEND-00070,V97682,2025-09-20,2025-10-20,PO-955452,390.55,390.55,0.0,paid,kpatel
BILL-2025000665,VEND-00020,V16755,2025-05-14,2025-06-28,PO-707579,2214.32,2214.32,0.0,paid,sjohnson
BILL-2025000666,VEND-00094,V30341,2025-08-12,2025-09-11,PO-898406,314.56,314.56,0.0,paid,sjohnson
BILL-2025000667,VEND-00150,V25755,2025-07-09,2025-08-08,PO-199890,889.78,889.78,0.0,paid,mlopez
BILL-2025000668,VEND-00039,V62150,2025-07-08,2025-08-22,,5927.57,5927.57,0.0,paid,kpatel
BILL-2025000669,VEND-00037,V74146,2025-03-10,2025-05-09,PO-213259,823.63,823.63,0.0,paid,sjohnson
BILL-2025000670,VEND-00116,V15383,2025-11-17,2026-01-01,PO-122720,653.89,653.89,0.0,paid,sjohnson
BILL-2025000671,VEND-00018,V26281,2025-07-19,2025-08-18,PO-687552,6700.31,6586.03,114.28,open,sjohnson
BILL-2025000672,VEND-00104,V20267,2025-10-24,2025-12-23,PO-846035,382.47,382.47,0.0,paid,mlopez
BILL-2025000673,VEND-00129,V80131,2025-07-30,2025-09-13,PO-140286,2284.87,2284.87,0.0,paid,rwhite
BILL-2025000674,VEND-00139,V49897,2025-12-31,2026-01-30,,212.01,206.11,5.9,open,kpatel
BILL-2025000675,VEND-00106,V95812,2025-10-22,2025-12-06,PO-131275,217.29,217.29,0.0,paid,mlopez
BILL-2025000676,VEND-00047,V29189,2025-08-21,2025-10-20,PO-708391,202.22,58.52,143.7,open,rwhite
BILL-2025000677,VEND-00038,V73236,2025-11-13,2025-12-13,PO-198549,828.14,524.53,303.61,open,sjohnson
BILL-2025000678,VEND-00013,V97528,2025-11-28,2026-01-27,PO-140172,86.63,86.63,0.0,paid,kpatel
BILL-2025000679,VEND-00134,V36959,2025-12-20,2026-02-18,PO-405286,129.78,129.78,0.0,paid,mlopez
BILL-2025000680,VEND-00001,V89573,2025-08-14,2025-09-28,PO-943382,513.22,513.22,0.0,paid,sjohnson
BILL-2025000681,VEND-00027,V18058,2025-05-29,2025-06-28,,131.08,131.08,0.0,paid,mlopez
BILL-2025000682,VEND-00079,V58892,2025-01-14,2025-02-28,PO-723882,687.53,489.33,198.2,open,mlopez
BILL-2025000683,VEND-00059,V62173,2025-01-27,2025-03-13,PO-549723,336.63,336.63,0.0,paid,sjohnson
BILL-2025000684,VEND-00077,V70253,2025-05-11,2025-06-25,PO-634444,537.04,537.04,0.0,paid,kpatel
BILL-2025000685,VEND-00135,V36601,2025-01-11,2025-03-12,PO-428023,140.43,140.43,0.0,paid,sjohnson
BILL-2025000686,VEND-00128,V81082,2025-03-24,2025-04-23,PO-840229,449.36,449.36,0.0,paid,rwhite
BILL-2025000687,VEND-00023,V79086,2025-06-12,2025-08-11,PO-449812,734.35,734.35,0.0,paid,rwhite
BILL-2025000688,VEND-00079,V88507,2025-11-05,2025-12-05,,517.17,517.17,0.0,paid,rwhite
BILL-2025000689,VEND-00116,V73138,2025-09-27,2025-10-27,PO-989710,747.88,747.88,0.0,paid,kpatel
BILL-2025000690,VEND-00055,V91962,2025-04-19,2025-06-18,PO-391952,1865.24,1865.24,0.0,paid,kpatel
BILL-2025000691,VEND-00033,V26857,2025-03-29,2025-05-13,PO-696084,400.32,173.71,226.61,open,mlopez
BILL-2025000692,VEND-00101,V93044,2025-11-20,2025-12-20,PO-987829,371.14,371.14,0.0,paid,sjohnson
BILL-2025000693,VEND-00142,V19142,2025-10-08,2025-11-07,PO-232860,453.91,103.73,350.18,open,kpatel
BILL-2025000694,VEND-00142,V33228,2025-05-11,2025-06-10,PO-494465,2613.37,2613.37,0.0,paid,sjohnson
BILL-2025000695,VEND-00042,V19340,2025-03-05,2025-05-04,PO-643069,169.97,169.97,0.0,paid,mlopez
BILL-2025000696,VEND-00070,V85859,2025-07-11,2025-08-25,PO-621539,101.7,101.7,0.0,paid,kpatel
